generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
1579000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.350426,-0.14897,0.208246,0
1579000,Chlorurus_atrilunula,Scarus_altipinnis,8.62607,1.27254,-0.180873,0.0626861,0
1579000,Cetoscarus_biocolor,NA,8.23703,0.0702461,0.0221756,0.569368,0
1580000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.304372,-0.0893415,0.122173,0
1580000,Chlorurus_atrilunula,Scarus_altipinnis,7.89105,1.31836,-0.214982,0.00443855,0
1581000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.478906,-0.213172,0.22018,0
1581000,Scarus_arabicus,Scarus_ovifrons,12.7131,0.773886,-0.553661,0.591957,0
1581000,Chlorurus_atrilunula,Scarus_altipinnis,8.47824,0.865084,-0.104167,0.0533042,0
1582000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.265641,-0.141957,0.321804,0
1582000,Scarus_falcipinnis,Scarus_prasiognathos,15.0761,0.935323,0.0708256,0.233344,0
1582000,Chlorurus_atrilunula,Scarus_altipinnis,8.95333,0.879899,-0.105337,0.15154,0
1582000,Chlorurus_bleekeri,NA,15.2938,0.04568,-0.286874,0.352953,0
1583000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0787599,0.0398049,0.19153,0
1583000,Chlorurus_atrilunula,Scarus_altipinnis,8.42204,1.54861,-0.180942,0.271206,0
1584000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.210984,-0.0410289,0.255286,0
1584000,Scarus_arabicus,NA,12.8447,0.600816,-0.181116,1.04326,0
1584000,Chlorurus_atrilunula,Scarus_altipinnis,8.76675,2.66759,-0.356095,0.019025,0
1585000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.197285,0.350063,0.0543928,0
1585000,Hipposcarus_harid,NA,14.0714,0.269077,0.0449792,0.128564,0
1586000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.128067,-0.121192,0.0810525,0
1586000,Scarus_longipinnis,NA,15.1821,0.315456,-0.0757152,0.183491,0
1586000,Scarus_collana,NA,11.6731,0.201879,-0.0164613,0.976268,0
1586000,Chlorurus_atrilunula,Scarus_altipinnis,7.52807,1.4148,-0.157201,0.0978783,0
1587000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.191876,0.108306,0.44577,0
1587000,Chlorurus_atrilunula,Scarus_altipinnis,8.70735,2.56531,-0.298565,0.231225,0
1588000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.215767,-0.0638236,0.103546,0
1588000,Scarus_ovifrons,NA,14.1123,0.195395,-0.0632233,0.131793,0
1588000,Chlorurus_atrilunula,Scarus_altipinnis,8.75376,2.82126,-0.385612,0.0150642,0
1589000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.277474,-0.0690564,0.13542,0
1589000,Chlorurus_atrilunula,Scarus_altipinnis,7.78615,3.1031,-0.365865,0.0819335,0
1589000,Cetoscarus_biocolor,NA,9.40266,0.485688,-0.186854,0.0573472,0
1590000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.06826,-0.258381,0.296417,0
1590000,Chlorurus_atrilunula,Scarus_altipinnis,8.87826,1.17365,-0.248657,0.11567,0
1591000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0179154,0.102613,0.0237802,0
1591000,Chlorurus_atrilunula,Scarus_altipinnis,8.96599,1.15275,-0.18804,0.017731,0
1592000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.208454,-0.074182,0.110172,0
1592000,Chlorurus_atrilunula,Scarus_altipinnis,8.96451,0.956625,-0.167725,0.10533,0
1593000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0390108,0.0133245,0.0557763,0
1593000,Chlorurus_atrilunula,Scarus_altipinnis,8.207,0.67633,-0.0639685,0.0806928,0
1594000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0608398,0.390084,0.150819,0
1594000,Scarus_schlegeli,NA,13.8521,0.172177,-0.143248,0.498315,0
1594000,Chlorurus_atrilunula,Scarus_altipinnis,7.61269,0.851008,-0.164876,0.023517,0
1595000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0896193,0.267487,0.271634,0
1595000,Chlorurus_sordidus_PO,NA,15.6756,1.17002,0.265185,0.103517,0
1595000,Chlorurus_atrilunula,Scarus_altipinnis,6.30922,1.10137,-0.145279,0.00432607,0
1596000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.624841,-0.330852,0.241034,0
1596000,Chlorurus_atrilunula,Chlorurus_japanensis,13.9912,0.679514,0.0695864,0.155474,0
1596000,Chlorurus_atrilunula,Scarus_altipinnis,8.4446,2.78362,-0.322651,0.365895,0
1597000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.411832,-0.1954,0.0686593,0
1597000,Chlorurus_atrilunula,Scarus_altipinnis,8.79763,2.21173,-0.325278,0.0139966,0
1598000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.254654,0.0112386,0.304138,0
1598000,Chlorurus_cyanescens,NA,15.6156,0.138077,-0.00908381,0.345159,0
1598000,Chlorurus_atrilunula,Scarus_altipinnis,6.74756,0.959731,-0.111304,0.0273294,0
1599000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.217101,0.0521076,0.082618,0
1599000,Chlorurus_atrilunula,Chlorurus_capistratoides,14.4763,0.809867,-0.0556162,0.635109,0
1600000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.238949,0.0600185,0.0578686,0
1601000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.2236,0.253045,0.0486729,0
1602000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.193306,0.221002,0.042795,0
1602000,Cetoscarus_biocolor,NA,10.0585,0.954255,-0.354946,0.636408,0
1603000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.182224,0.29783,0.0237538,0
1603000,Cetoscarus_biocolor,NA,9.18447,8.92932e-05,-0.171943,0.97202,0
1604000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.463736,-0.119458,0.0925323,0
1604000,Chlorurus_atrilunula,Scarus_altipinnis,8.66237,0.559757,-0.0943732,0.00120938,0
1605000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.21199,0.0626624,0.224828,0
1605000,Chlorurus_atrilunula,Scarus_altipinnis,8.19336,1.11356,-0.177428,0.0428798,0
1606000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.951406,-0.215828,0.525696,0
1606000,Chlorurus_atrilunula,Scarus_altipinnis,8.49713,1.30767,-0.256583,0.0632742,0
1607000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.112637,0.248498,0.207626,0
1607000,Chlorurus_atrilunula,Scarus_altipinnis,8.49435,1.31484,-0.221031,0.124423,0
1608000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.208089,-0.0419682,0.084535,0
1608000,Chlorurus_atrilunula,Scarus_altipinnis,8.556,1.8849,-0.283092,0.0771961,0
1609000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.263271,-0.06778,0.0660371,0
1609000,Chlorurus_atrilunula,Scarus_altipinnis,8.4535,1.45358,-0.190059,0.150411,0
1610000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0442592,0.0571025,0.0447113,0
1610000,Scarus_russelii,NA,14.8809,2.10527,-0.193599,1.03224,0
1610000,Chlorurus_atrilunula,Scarus_altipinnis,8.96053,2.59508,-0.354273,0.186432,0
1611000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.137398,-0.0467046,0.0504087,0
1611000,Cetoscarus_biocolor,NA,11.8386,0.492842,0.240474,1.1172,0
1611000,Chlorurus_atrilunula,Scarus_altipinnis,8.49801,1.05109,-0.192699,0.0915185,0
1612000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.122028,-0.20093,0.0232204,0
1612000,Chlorurus_atrilunula,Scarus_altipinnis,8.83694,1.5109,-0.184056,0.366017,0
1613000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.164919,-0.161592,0.0994233,0
1613000,Chlorurus_atrilunula,Scarus_altipinnis,8.92754,1.45389,-0.220029,0.082487,0
1614000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.438071,-0.22107,0.135884,0
1614000,Chlorurus_atrilunula,Scarus_altipinnis,7.80142,1.71807,-0.237172,0.000324404,0
1615000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.18808,0.187872,0.0809488,0
1615000,Scarus_arabicus,NA,15.768,0.57494,-0.0823727,0.0637967,0
1615000,Scarus_xanthopleura,NA,15.5368,0.260294,0.0503832,0.492661,0
1616000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.171438,-0.0664379,0.179864,0
1616000,Scarus_dubius,NA,15.454,0.414649,0.20634,0.54781,0
1616000,Chlorurus_atrilunula,Scarus_altipinnis,7.95352,2.29883,-0.300126,0.0709005,0
1617000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.111238,0.30067,0.167254,0
1617000,Chlorurus_atrilunula,Chlorurus_capistratoides,14.9387,1.08968,0.0695743,0.848051,0
1617000,Scarus_compressus,Scarus_ghobban_EP,15.4079,0.531356,0.282273,1.62298,0
1617000,Chlorurus_atrilunula,Scarus_altipinnis,8.95383,1.37412,-0.210764,0.0269465,0
1617000,Hipposcarus_longiceps,NA,13.8561,0.0510478,-0.160442,0.649009,0
1618000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.113406,0.0430831,0.122324,0
1618000,Chlorurus_atrilunula,Scarus_altipinnis,8.5827,1.50783,-0.284437,0.0572508,0
1619000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.424364,-0.10058,0.277316,0
1619000,Chlorurus_atrilunula,Scarus_altipinnis,8.95526,2.62071,-0.416601,0.0640645,0
1620000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.436492,-0.326519,0.21864,0
1620000,Chlorurus_atrilunula,Scarus_altipinnis,8.83387,0.991661,-0.145325,0.0594705,0
1621000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.255332,-0.112286,0.136825,0
1621000,Chlorurus_atrilunula,Scarus_altipinnis,8.68846,1.28886,-0.180323,0.103624,0
1622000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0635251,0.0907475,0.0585294,0
1622000,Chlorurus_atrilunula,Scarus_altipinnis,7.92629,1.34728,-0.163954,0.104336,0
1623000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0497398,0.00999662,0.154355,0
1623000,Hipposcarus_longiceps,NA,13.0898,0.285755,0.223021,0.49042,0
1623000,Scarus_chameleon,Scarus_festivus,15.5438,0.727354,0.00345794,0.392848,0
1623000,Chlorurus_atrilunula,Scarus_altipinnis,8.72186,2.01769,-0.296288,0.037136,0
1624000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.137362,0.0126253,0.176652,0
1624000,Chlorurus_atrilunula,Scarus_altipinnis,8.58752,0.77438,-0.126175,0.123063,0
1625000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.969468,-0.239182,0.371869,0
1625000,Chlorurus_atrilunula,Scarus_altipinnis,6.76281,0.982006,-0.117984,0.00544342,0
1626000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.53254,-0.202371,0.599035,0
1626000,Chlorurus_perspicillatus,NA,14.1931,0.509691,0.295578,0.486683,0
1626000,Chlorurus_atrilunula,Scarus_altipinnis,6.37722,1.30473,-0.126706,0.0113444,0
1627000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.103304,0.128389,0.399102,0
1627000,Scarus_coeruleus,NA,14.3095,0.845927,-0.132567,1.58889,0
1627000,Chlorurus_atrilunula,Scarus_altipinnis,8.73167,1.13518,-0.149185,0.0293439,0
1628000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0881472,0.100616,0.343436,0
1628000,Chlorurus_atrilunula,Scarus_altipinnis,8.98404,2.25187,-0.326633,0.0801147,0
1629000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.59856,-0.0506325,0.344348,0
1629000,Scarus_globiceps_GBR,Scarus_rivulatus,12.7305,0.66477,-0.0332371,0.409057,0
1629000,Chlorurus_atrilunula,Scarus_altipinnis,8.26228,1.01741,-0.162215,0.00331052,0
1630000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.219052,-0.0666133,0.0156879,0
1630000,Chlorurus_atrilunula,Scarus_altipinnis,8.85522,1.58706,-0.220521,0.155363,0
1631000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.260834,0.0760881,0.0790477,0
1632000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.20624,0.10319,0.105826,0
1632000,Chlorurus_sordidus_PO,NA,14.8028,0.0546013,-0.139243,0.821416,0
1633000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.205378,0.138813,0.0830721,0
1634000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.168173,0.29844,0.0475371,0
1635000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.150182,-0.108664,0.482177,0
1635000,Chlorurus_atrilunula,Scarus_altipinnis,8.97916,1.77152,-0.292838,0.124196,0
1636000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.317998,0.0523091,0.123087,0
1636000,Cetoscarus_biocolor,NA,2.98287,0.904768,-0.290236,0.353301,0
1637000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.387842,-0.136324,0.0774076,0
1637000,Chlorurus_atrilunula,Scarus_altipinnis,8.48039,1.01718,-0.180968,0.00552718,0
1638000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.374144,-0.0705273,0.346956,0
1638000,Chlorurus_atrilunula,Scarus_altipinnis,6.86172,1.34277,-0.204743,0.0186105,0
1639000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.174955,-0.0713702,0.146479,0
1639000,Chlorurus_atrilunula,Scarus_altipinnis,8.8315,1.4079,-0.242431,0.0620338,0
1640000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.179964,0.165002,3.00219e-05,0
1641000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0490257,-0.0362663,0.0197665,0
1641000,Chlorurus_atrilunula,Scarus_altipinnis,8.42683,1.90492,-0.272437,0.03637,0
1642000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0667713,-0.110334,0.0310103,0
1642000,Chlorurus_atrilunula,Scarus_altipinnis,8.31305,1.55365,-0.230792,0.0327219,0
1643000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.157795,-0.0712056,0.142952,0
1643000,Cetoscarus_biocolor,NA,10.8663,0.184934,0.0718761,0.0528333,0
1643000,Chlorurus_atrilunula,Scarus_altipinnis,8.97844,1.65501,-0.270799,0.156569,0
1644000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.751606,-0.0664054,0.0590661,0
1644000,Chlorurus_gibbus,Chlorurus_microrhinos_G,13.6857,0.947794,-0.0930178,0.814438,0
1644000,Cetoscarus_biocolor,NA,8.21502,0.0051402,0.061836,0.507739,0
1645000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.192171,0.0582084,0.548567,0
1645000,Chlorurus_atrilunula,Scarus_altipinnis,8.40749,0.782857,-0.118115,0.151347,0
1646000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.450773,-0.259048,0.192438,0
1646000,Chlorurus_atrilunula,Scarus_altipinnis,8.78151,1.36467,-0.246037,0.0377053,0
1647000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.35513,-0.373646,0.276591,0
1647000,Scarus_taeniopterus,NA,14.9449,0.849632,-0.0236442,0.726342,0
1647000,Chlorurus_atrilunula,Scarus_altipinnis,8.91991,1.45434,-0.200837,0.0584219,0
1648000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.422944,-0.183811,0.0662855,0
1648000,Chlorurus_atrilunula,Scarus_altipinnis,8.46299,2.01469,-0.260941,0.0838416,0
1649000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.474156,-0.053484,0.417828,0
1649000,Chlorurus_atrilunula,Scarus_altipinnis,7.91852,0.891176,-0.139249,0.00306942,0
1650000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.231331,0.12461,0.0558437,0
1650000,Scarus_iseri,NA,14.4585,0.250753,-0.37997,0.337619,0
1651000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.347037,0.0162858,0.0977369,0
1652000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.25557,-0.0297188,0.0831832,0
1652000,Chlorurus_atrilunula,Scarus_altipinnis,5.73185,2.17288,-0.203808,0.0649599,0
1653000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,2.11054,-0.431895,0.28278,0
1653000,Scarus_chameleon,Scarus_festivus,14.8209,0.0889143,-0.0549611,0.796592,0
1653000,Chlorurus_atrilunula,Scarus_altipinnis,8.63087,1.85021,-0.272035,0.097346,0
1654000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.286065,-0.091334,0.00372599,0
1654000,Scarus_dimidiatus,NA,15.5553,0.315252,-0.130046,0.550011,0
1654000,Chlorurus_atrilunula,Scarus_altipinnis,7.94896,1.14658,-0.185669,0.0430358,0
1655000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.239803,-0.0427117,0.257746,0
1655000,Chlorurus_atrilunula,Scarus_altipinnis,8.44154,0.697979,-0.0839125,0.0371602,0
1656000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0857276,-0.15066,0.287,0
1656000,Scarus_chameleon,Scarus_festivus,15.2345,0.689518,0.189947,0.185302,0
1656000,Chlorurus_atrilunula,Hipposcarus_harid,2.61989,1.01006,-0.0769967,0.105117,0
1657000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.340053,-0.126158,0.155854,0
1657000,Chlorurus_atrilunula,Hipposcarus_harid,3.30769,1.05978,-0.086915,0.0699961,0
1658000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.225157,-0.10188,0.0110469,0
1658000,Scarus_ovifrons,NA,13.2169,0.934587,-0.229176,0.462179,0
1658000,Scarus_arabicus,NA,15.4945,0.719783,-0.0142094,0.472083,0
1658000,Chlorurus_atrilunula,Scarus_altipinnis,8.89945,1.42975,-0.239589,0.170202,0
1659000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.279295,-0.0892668,0.00219669,0
1659000,Chlorurus_atrilunula,Scarus_altipinnis,8.78185,1.29321,-0.196978,0.070611,0
1660000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0446772,0.274615,0.0194915,0
1660000,Chlorurus_atrilunula,Scarus_altipinnis,8.20488,1.51063,-0.209472,0.160917,0
1661000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.150546,0.085636,0.284731,0
1661000,Chlorurus_atrilunula,Scarus_altipinnis,8.63227,1.29156,-0.213355,0.045101,0
1662000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.435438,-0.201016,0.0749956,0
1662000,Chlorurus_atrilunula,Scarus_altipinnis,8.75515,1.32905,-0.221997,0.142213,0
1663000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.161272,-0.0331426,0.139639,0
1663000,Chlorurus_atrilunula,Scarus_altipinnis,8.92191,1.4018,-0.238269,0.00534424,0
1664000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.259649,0.0470162,0.0227343,0
1665000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.290732,-0.354238,0.00217089,0
1665000,Scarus_ghobban_GBR,NA,15.4403,0.902224,-0.175772,1.57885,0
1665000,Chlorurus_atrilunula,Scarus_altipinnis,8.18501,3.13538,-0.396354,0.0455564,0
1666000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.201668,0.124651,0.0722202,0
1667000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.172794,0.230573,0.0561088,0
1667000,Cetoscarus_biocolor,NA,13.5154,0.455783,-0.382877,0.0257057,0
1668000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.198025,0.25813,0.0756502,0
1668000,Chlorurus_perspicillatus,NA,14.2437,0.54469,0.0203914,0.728686,0
1669000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.198274,0.116646,0.0988023,0
1669000,Scarus_oviceps,NA,15.4457,3.77252,-0.270681,1.31133,0
1669000,Scarus_altipinnis,Scarus_collana,9.02394,0.998204,-0.169587,0.0203236,0
1669000,Hipposcarus_harid,NA,15.2689,1.38881,-0.0813463,4.3776,0
1670000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.088776,-0.118896,0.259819,0
1670000,Chlorurus_atrilunula,Scarus_altipinnis,8.97425,0.917276,-0.123977,0.0836482,0
1671000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.765993,-0.100138,0.364862,0
1671000,Scarus_forsteni,NA,14.0721,1.14127,-0.217238,0.459099,0
1671000,Chlorurus_atrilunula,Scarus_altipinnis,8.97586,2.11189,-0.309915,0.144458,0
1672000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.971317,-0.121609,0.503135,0
1672000,Chlorurus_atrilunula,Scarus_altipinnis,8.86272,1.98473,-0.270761,0.0647715,0
1673000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.263277,-0.20247,0.189347,0
1673000,Chlorurus_perspicillatus,NA,13.798,0.250635,-0.106579,0.00367865,0
1673000,Scarus_xanthopleura,NA,12.062,0.0943893,0.16795,0.222237,0
1673000,Chlorurus_atrilunula,Scarus_altipinnis,8.123,1.63623,-0.211219,0.115664,0
1674000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.02749,-0.20473,0.29799,0
1674000,Chlorurus_atrilunula,Scarus_altipinnis,8.7601,1.02091,-0.174262,0.0538534,0
1675000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.493392,-0.190693,0.0477248,0
1675000,Chlorurus_atrilunula,Scarus_altipinnis,8.32027,1.5348,-0.201363,0.00241926,0
1676000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.57072,-0.159787,0.234289,0
1676000,Chlorurus_atrilunula,Scarus_altipinnis,8.58771,1.55926,-0.273117,0.041808,0
1677000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.7273,-0.057699,0.53649,0
1677000,Chlorurus_atrilunula,Scarus_altipinnis,6.6518,0.729207,-0.0862872,0.0362674,0
1678000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0847445,0.156898,0.246589,0
1678000,Scarus_ferrugineus,NA,14.9885,0.779249,-0.0728875,1.97272,0
1678000,Chlorurus_atrilunula,Scarus_altipinnis,8.93039,1.10266,-0.21149,0.0381246,0
1679000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0356909,0.493822,0.0546461,0
1679000,Scarus_spinus,NA,15.2033,0.439544,0.0808001,0.719716,0
1679000,Chlorurus_atrilunula,Scarus_altipinnis,7.94224,1.69781,-0.234336,0.00625176,0
1680000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.183,0.121214,0.336654,0
1680000,Chlorurus_bowersi,NA,15.0382,1.12301,-0.0356706,0.671282,0
1680000,Chlorurus_atrilunula,Scarus_altipinnis,8.65504,1.45999,-0.210382,0.200611,0
1681000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.134192,0.216751,0.336846,0
1681000,Chlorurus_gibbus,Chlorurus_microrhinos_G,13.5984,1.66626,-0.12318,2.05099,0
1681000,Scarus_russelii,NA,14.6602,0.180095,-0.0235292,0.00177261,0
1681000,Chlorurus_atrilunula,Scarus_altipinnis,7.63893,2.13651,-0.254135,0.139726,0
1681000,Chlorurus_atrilunula,Hipposcarus_harid,0.76284,0.0434134,0.042944,0.101466,0
1682000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.105517,-0.12265,0.069286,0
1682000,Scarus_coeruleus,NA,13.5907,0.116202,0.400579,0.407982,0
1682000,Chlorurus_atrilunula,Scarus_altipinnis,8.59924,2.15703,-0.260037,0.236755,0
1682000,Cetoscarus_biocolor,NA,2.1339,1.31068,-0.350706,0.328322,0
1683000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.626089,-0.169833,0.362902,0
1683000,Chlorurus_atrilunula,Scarus_altipinnis,8.92909,2.56014,-0.332531,0.0676827,0
1684000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.20353,-0.165169,0.351861,0
1684000,Chlorurus_atrilunula,Scarus_altipinnis,8.79464,1.35547,-0.241023,0.148853,0
1685000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.466413,-0.2514,0.13587,0
1685000,Scarus_coeruleus,NA,14.8389,0.220055,0.0310185,0.482846,0
1685000,Chlorurus_atrilunula,Scarus_altipinnis,8.36401,2.11338,-0.26563,0.278147,0
1686000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.229381,-0.173931,0.11172,0
1686000,Scarus_spinus,NA,15.1687,0.301758,-0.214264,0.359881,0
1686000,Scarus_ghobban_OM,NA,15.0188,0.539211,-0.0547617,1.03816,0
1686000,Chlorurus_atrilunula,Scarus_altipinnis,7.24231,1.51807,-0.232271,0.00320026,0
1687000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.394574,-0.159072,0.0805166,0
1687000,Scarus_altipinnis,NA,14.0773,0.805857,0.00329943,0.597227,0
1687000,Chlorurus_atrilunula,Scarus_altipinnis,5.292,2.37702,-0.214187,0.0315122,0
1688000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.276148,-0.0396238,0.11979,0
1688000,Chlorurus_atrilunula,Scarus_altipinnis,8.05799,1.71454,-0.25014,0.0264529,0
1689000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.218233,-0.0134998,0.209157,0
1689000,Chlorurus_atrilunula,Scarus_altipinnis,7.89342,0.969725,-0.186121,0.0108182,0
1690000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.69304,-0.150109,0.399917,0
1690000,Chlorurus_atrilunula,Scarus_altipinnis,8.54532,0.62011,-0.138358,0.0156548,0
1691000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0514826,0.311927,0.239523,0
1691000,Chlorurus_cyanescens,NA,14.6023,1.49805,0.0879826,0.208029,0
1691000,Chlorurus_atrilunula,Scarus_altipinnis,8.86478,1.12504,-0.182386,0.0176144,0
1692000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.107001,0.0961532,0.305281,0
1692000,Chlorurus_atrilunula,Scarus_altipinnis,7.1456,2.07028,-0.253267,0.0323943,0
1692000,Hipposcarus_longiceps,NA,14.0072,0.416508,0.090107,0.0830321,0
1693000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.334555,0.0147324,0.203021,0
1693000,Chlorurus_atrilunula,Scarus_altipinnis,8.59682,2.15611,-0.304172,0.183844,0
1693000,Cetoscarus_biocolor,NA,6.67072,0.341338,-0.0884013,0.872351,0
1694000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.35239,-0.072232,0.935301,0
1694000,Scarus_collana,NA,12.594,0.21119,0.130879,0.706246,0
1694000,Chlorurus_atrilunula,Scarus_altipinnis,8.13015,0.943009,-0.134328,0.000816318,0
1695000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.163224,-0.249347,0.032529,0
1695000,Scarus_psittacus,NA,14.3217,0.539238,-0.247784,2.16995,0
1695000,Chlorurus_atrilunula,Scarus_altipinnis,8.76744,1.18371,-0.186312,0.108329,0
